aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
-1.217220321851996,1,0.0379379129044989,0.916955017301038,6.236913749599321e-05,1.0,2020-01-07,Karachi,6.030845267541938
-1.2061870575342544,1,0.0349535937624548,0.8027681660899654,6.394204097878157e-05,1.0,2020-01-14,Karachi,0.006838970325162563
-1.2497046271941594,1,0.0377051069566288,0.9757785467128028,4.735326752747835e-05,1.0,2020-01-21,Karachi,0.24975603957439463
-1.2088910863732494,1,0.0380046547409894,0.7958477508650519,6.25541535102642e-05,1.0,2020-01-28,Karachi,0.12190186885027618
-1.219504963141576,1,0.0385553804352288,0.8096885813148789,4.93167245658785e-05,1.0,2020-02-04,Karachi,0.04382260254357573
-1.238687039321676,1,0.040086835412735,0.8442906574394463,6.17927419579846e-05,1.0,2020-02-11,Karachi,0.007694120959911288
-0.9966287912960358,1,0.0403249889767951,0.8512110726643599,5.6338412370404894e-05,1.0,2020-02-18,Karachi,0.025211573694605218
-0.8551368251864935,1,0.0385883086859718,1.0,3.819951153192783e-05,1.0,2020-02-25,Karachi,0.04677482859086698
-0.7844641839902605,1,0.0378093579710168,1.0,3.8275294906159926e-05,1.0,2020-03-03,Karachi,0.09451528480356527
-0.6803754934894287,1,0.0370333425551628,1.0,5.220973735836345e-05,1.0,2020-03-10,Karachi,0.0034398173668744804
-0.8465957591689643,1,0.0349045483950012,1.0,4.326118759352677e-05,1.0,2020-03-17,Karachi,0.3576600894042859
-0.6266543767846703,1,0.0354249513373069,0.8927335640138409,2.729713815584723e-05,1.0,2020-03-24,Karachi,2.694669104312554
-0.7845497382106514,1,0.0366045024771526,1.0,3.270122454274753e-05,1.0,2020-03-31,Karachi,0.021762477496350328
-0.7863401577178072,1,0.0358344080845614,1.0,2.9457414395884784e-05,1.0,2020-04-07,Karachi,0.006731915835847235
-0.9505052384393408,1,0.0369404771084717,1.0,2.5041305928422717e-05,1.0,2020-04-14,Karachi,0.1679287639448153
-0.5873440854454931,1,0.0359927881399007,1.0,2.2088684793736364e-05,1.0,2020-04-21,Karachi,0.04071175312259147
-0.6425119370121609,1,0.0359717078659955,1.0,2.373505788958553e-05,1.0,2020-04-28,Karachi,0.1746651290800895
-0.432244965497072,1,0.0343544065671398,1.0,2.271801178839938e-05,1.0,2020-05-05,Karachi,0.3960553193954121
-0.5682985519363707,1,0.0332948067016731,1.0,2.460683203731895e-05,1.0,2020-05-12,Karachi,0.4632417154493208
-0.4315065596275355,1,0.0340230866151783,1.0,1.9537048743469204e-05,1.0,2020-05-19,Karachi,0.033464125928194165
-0.3956050615981999,1,0.0318203665216435,1.0,1.5799912436675988e-05,1.0,2020-05-26,Karachi,1.169337063324438
-0.2494508527619652,1,0.031679655440784,1.0,2.3734257056105653e-05,1.0,2020-06-02,Karachi,0.997680150737415
-0.2658943142334646,1,0.0312822852579147,1.0,2.3949805598635405e-05,1.0,2020-06-09,Karachi,0.34894361846029026
-0.4666142113914052,1,0.0323122735565903,1.0,2.237122615345179e-05,1.0,2020-06-16,Karachi,0.38296575061812643
-0.417947932129535,1,0.0308785902593874,1.0,2.453799612626055e-05,1.0,2020-06-23,Karachi,1.915180537041647
15.470823809869604,1,0.030636380315966,1.0,3.2620560103928274e-05,1.0,2020-06-30,Karachi,1.7659059681544542
-0.7546921087390602,1,0.0306354775551212,1.0,2.7304821887380397e-05,1.0,2020-07-07,Karachi,11.767333420698236
-0.9746114276984942,1,0.0312345394446134,1.0,3.2773356077159226e-05,1.0,2020-07-14,Karachi,7.095763247059886
-0.4768792204148782,1,0.0292548868091537,1.0,1.9969227123426665e-05,1.0,2020-07-21,Karachi,7.133461653786989
-0.6679931230323466,1,0.0306723215290048,1.0,2.3412666391738868e-05,1.0,2020-07-28,Karachi,2.467679530420947
-0.6846031192945252,1,0.0305454272046503,1.0,2.8801482061780075e-05,1.0,2020-08-04,Karachi,37.80432354601608
-0.9008250794668952,1,0.0309518770232776,1.0,2.1807219768295094e-05,1.0,2020-08-11,Karachi,5.108568845450222
-1.1096070482294085,1,0.0315392174595897,1.0,3.102438236589499e-05,1.0,2020-08-18,Karachi,16.373580535426388
-1.0406512386718565,1,0.0316970262531502,0.986159169550173,2.1089298653770352e-05,1.0,2020-08-25,Karachi,60.632705133609306
-0.9569452548160904,1,0.03014666164218,1.0,3.069304880487643e-05,1.0,2020-09-01,Karachi,4.707514274447858
-1.3590946250807774,1,0.031753154278086,1.0,3.835856502400591e-05,1.0,2020-09-08,Karachi,11.138913387086234
-1.4201952567012162,1,0.0326059935565524,0.9965397923875432,3.89317406799405e-05,1.0,2020-09-15,Karachi,1.5482671656591078
-0.937676847822244,1,0.0317409237602425,1.0,3.4343956420384384e-05,1.0,2020-09-22,Karachi,0.1403670412233836
-1.2418052793108074,1,0.0312725829165081,1.0,3.456674344408785e-05,1.0,2020-09-29,Karachi,0.153981697961517
-1.1380685819713452,1,0.0327739601468219,0.9896193771626296,4.667448203499543e-05,1.0,2020-10-06,Karachi,0.03144850458293454
-1.2571078612065147,1,0.0411072540279862,0.8858131487889274,5.5458558039957746e-05,1.0,2020-10-13,Karachi,0.15478906548405139
-1.2559881302159686,1,0.0349981959392447,0.7301038062283737,6.862657994912219e-05,1.0,2020-10-20,Karachi,0.0034496891530011453
-0.988031820518358,1,0.0354123223436448,0.7820069204152249,6.462454936194897e-05,1.0,2020-10-27,Karachi,0.005650698520907389
-1.240868666064425,1,0.0361443852712687,0.7750865051903114,5.702899212005801e-05,1.0,2020-11-03,Karachi,0.020584703527951026
-0.8029834508665816,1,0.0419493140793574,0.8269896193771626,5.9326626264319226e-05,1.0,2020-11-10,Karachi,0.006871913171835331
-1.407333965465297,1,0.0408934872400352,0.8269896193771626,6.126492114532624e-05,1.0,2020-11-17,Karachi,0.00654320102793732
-1.272163487461751,1,0.0376142664653521,0.944636678200692,5.270251421857646e-05,1.0,2020-11-24,Karachi,4.5734612439766495
-1.608215971486502,1,0.0395145684399924,0.7508650519031141,7.611307229811546e-05,1.0,2020-12-01,Karachi,0.1059293085245787
-1.282671705877119,1,0.0402797238768593,0.8200692041522492,6.383619671867033e-05,1.0,2020-12-08,Karachi,0.004644607784792905
-1.4326809724254603,1,0.0360696133607453,0.8062283737024222,7.14951584436158e-05,1.0,2020-12-15,Karachi,0.007283937367930093
-1.4037578098292098,1,0.0365919554631487,0.8200692041522492,7.721725157089872e-05,1.0,2020-12-22,Karachi,0.006428360393329058
-1.4321494117492175,1,0.0363603498000507,0.8685121107266436,6.503886136153434e-05,1.0,2020-12-29,Karachi,0.004280119487276579
-1.3591468659631505,1,0.0377543598613906,0.8062283737024222,6.849937736912505e-05,1.0,2021-01-05,Karachi,0.007312792586589012
-1.5083951520967005,1,0.0396301703332184,0.8166089965397924,9.904176443338615e-05,1.0,2021-01-12,Karachi,0.004718746997688742
-1.4329535379214708,1,0.0386424009559284,1.0,8.089046604310734e-05,1.0,2021-01-19,Karachi,0.020518842350789983
-1.3364993657575173,1,0.0384531546515277,0.9377162629757786,0.0001006119187089,1.0,2021-01-26,Karachi,0.01049614999277737
-1.3633452200097964,1,0.0397025606826365,0.7923875432525952,7.515813062685021e-05,1.0,2021-02-02,Karachi,0.012480078252092538
-1.2935648997409863,1,0.0365217288633302,0.8858131487889274,7.1800590980692e-05,1.0,2021-02-09,Karachi,0.010248772566216126
-1.2648622174831008,1,0.0392618286145857,0.8096885813148789,7.606879298185736e-05,1.0,2021-02-16,Karachi,0.026457620924539904
-1.2343162039934223,1,0.0361887156068672,0.9930795847750864,4.2701515464235115e-05,1.0,2021-02-23,Karachi,0.015840941674094656
-1.24633114359429,1,0.0361331561628888,1.0,5.714506233765396e-05,1.0,2021-03-02,Karachi,0.006492386529389942
-0.9760770186058524,1,0.035640118429354,0.8996539792387543,4.420693026211858e-05,1.0,2021-03-09,Karachi,0.08807950668447968
-0.4247896254433071,1,0.034681762020308,0.986159169550173,4.531172127305349e-05,1.0,2021-03-16,Karachi,0.07283817536648002
-0.9239688503720512,1,0.0377501306386943,1.0,5.0725352347825246e-05,1.0,2021-03-23,Karachi,0.047008728366478236
-0.8559859721047245,1,0.0377376144630151,1.0,5.632354908362345e-05,1.0,2021-03-30,Karachi,0.011012665451320016
-0.5229080610274802,1,0.03525254271096,1.0,4.2848757033203655e-05,1.0,2021-04-06,Karachi,0.03077564785645138
-0.8474719941720222,1,0.0339668799488411,1.0,2.4423199734590544e-05,1.0,2021-04-13,Karachi,0.4167407959779338
-0.2395968398205381,1,0.0342293840491417,1.0,3.950654837572817e-05,1.0,2021-04-20,Karachi,0.6351931339314438
-0.8741588545326803,1,0.0317133753907642,1.0,2.1494955895730745e-05,1.0,2021-04-27,Karachi,1.9629630974434853
-1.0477867561971352,1,0.0331978768528956,1.0,2.328919703448417e-05,1.0,2021-05-04,Karachi,1.1549817889450247
-0.5112628736040609,1,0.0350543882845223,1.0,2.242709394966004e-05,1.0,2021-05-11,Karachi,0.23309064310186253
-0.7605620917851031,1,0.0332026703125107,1.0,3.0860279114871074e-05,1.0,2021-05-18,Karachi,0.47082787587193364
-0.442765931660943,1,0.0318760373788234,1.0,2.0227318698937257e-05,1.0,2021-05-25,Karachi,0.11560513271956838
-0.6990646871430252,1,0.030093124565287,1.0,2.5670999035493848e-05,1.0,2021-06-01,Karachi,0.3623275138055152
-0.615314750089138,1,0.0291168864199427,1.0,1.9793562123932835e-05,0.9965397923875432,2021-06-08,Karachi,3.126395747221473
0.1775347605464195,1,0.0300270622348453,1.0,2.6323616445759007e-05,1.0,2021-06-15,Karachi,2.2647844697202806
-0.3201422213263365,1,0.0294050765335127,1.0,2.2214472035012113e-05,1.0,2021-06-22,Karachi,0.38360781323874704
0.1476415333178065,1,0.0322247129667153,1.0,2.232978536372964e-05,1.0,2021-06-29,Karachi,1.9310342942456558
0.6798197295375005,1,0.0330517455680865,1.0,2.4693157192850945e-05,1.0,2021-07-06,Karachi,8.061322452081527
-0.4297941660757962,1,0.0325522499084208,1.0,4.347502099328359e-05,1.0,2021-07-13,Karachi,25.561627217231692
0.8421252501842278,1,0.0316770309531122,1.0,2.182404155425916e-05,0.9826989619377162,2021-07-20,Karachi,5.059291840569135
1.49194334926132,1,0.0326883327368517,0.986159169550173,1.3252376918975995e-05,0.2941176470588235,2021-07-27,Karachi,6.157296190563751
0.9236346449632198,1,0.0339062006441738,1.0,2.386731362562306e-05,1.0,2021-08-03,Karachi,1.7265750097693517
0.4434898401245777,1,0.035643424146088,1.0,2.1354647240996343e-05,0.9653979238754326,2021-08-10,Karachi,3.0611049898152314
0.7419381784140675,1,0.0371634449256957,1.0,2.404931154164344e-05,1.0,2021-08-17,Karachi,0.6051766654596267
0.8840052918090503,1,0.0374170217206739,1.0,2.2556755510165387e-05,1.0,2021-08-24,Karachi,1.6936998968741568
-0.3490268312539949,1,0.0351717416862481,1.0,4.21316657509984e-05,1.0,2021-08-31,Karachi,7.6064273868235235
0.3492459585167344,1,0.0371106501124663,0.9896193771626296,4.035208382937465e-05,1.0,2021-09-07,Karachi,9.93918059425128
0.0793536812063634,1,0.0332075637425238,0.944636678200692,3.8131143129958885e-05,1.0,2021-09-14,Karachi,4.268959196990009
-0.1448614553477548,1,0.0351715769454802,1.0,4.59224098050528e-05,1.0,2021-09-21,Karachi,2.5771093412282404
-0.1515110333985104,1,0.0324057652077859,1.0,3.40627086038534e-05,1.0,2021-09-28,Karachi,53.09045483112943
0.4607415662138103,1,0.0312941673342725,0.972318339100346,4.3006218573745496e-05,1.0,2021-10-05,Karachi,0.10255302912423338
