aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
0.6350191496474381,1,0.0275864089061523,1.0,0.0001214831113661,1.0,2022-05-31,Tehran,4.9721908488662265
0.8565309225283106,1,0.0268219737816761,1.0,0.0001183442094875,1.0,2022-06-07,Tehran,3.5530305494243226
0.97151503086155,1,0.0286998833962372,1.0,0.0001366225951051,1.0,2022-06-14,Tehran,1.7318745449770168
1.197416521818787,1,0.0278148516299019,1.0,0.0001141831774647,1.0,2022-06-21,Tehran,0.5064890730722433
1.22641512377843,1,0.0298892175354226,1.0,0.0001450475305404,1.0,2022-06-28,Tehran,1.4828687950038197
1.1673175540278091,1,0.0285652753045366,1.0,0.0001456605928186,1.0,2022-07-05,Tehran,1.4036006812842878
1.3035272776213591,1,0.0288759702936171,1.0,0.0001554036131065,1.0,2022-07-12,Tehran,0.30284220761534353
0.957029982523268,1,0.0297319539618817,1.0,0.000143333555543,1.0,2022-07-19,Tehran,2.432852994077753
0.3193009158778787,1,0.0282880227876362,1.0,0.0001306303875599,1.0,2022-07-26,Tehran,14.641532781434751
0.4388803015119156,1,0.0269064804064153,1.0,0.0001102681537323,1.0,2022-08-02,Tehran,2.6507464765069564
0.6492236925085813,1,0.0279243522762302,1.0,0.0001759375708234,1.0,2022-08-09,Tehran,2.0927689508174385
0.6203385560308972,1,0.0294662797937693,1.0,0.0002318698557485,1.0,2022-08-16,Tehran,1.0296481221916456
0.5538045301598208,1,0.0297688484127732,1.0,0.0002229481956317,1.0,2022-08-23,Tehran,2.136626082705093
0.620299191799705,1,0.0296892546790916,1.0,0.0002660013227623,1.0,2022-08-30,Tehran,0.39034077791861604
0.3852778875298795,1,0.0270489953914651,1.0,0.0001639667334446,1.0,2022-09-06,Tehran,3.0209296357141007
0.540552649233243,1,0.0264251603499799,1.0,0.0001889028121264,1.0,2022-09-13,Tehran,2.565024740650304
0.3224800790052615,1,0.0271745263644931,1.0,0.0001615243114342,1.0,2022-09-20,Tehran,2.321898003145889
0.5118169905323033,1,0.027493459340059,1.0,0.0001874809164695,1.0,2022-09-27,Tehran,1.0142267043190902
0.4868046474154219,1,0.0270126256800627,1.0,0.000232141158682,1.0,2022-10-04,Tehran,0.9966203134953024
0.2432084828922453,1,0.0253570239710267,1.0,0.0002125805310213,1.0,2022-10-11,Tehran,1.0194738373516632
-0.0735428345403036,1,0.0257986231933612,1.0,0.0002161189383348,1.0,2022-10-18,Tehran,4.530602979909337
0.0302596083792551,1,0.0249030833697204,1.0,0.0002366052445413,1.0,2022-10-25,Tehran,4.1023393576256195
-0.0416023102355779,1,0.0249506456695081,1.0,0.0002702849194937,1.0,2022-11-01,Tehran,6.602811651683451
-0.2030334898956315,1,0.0262656634690493,1.0,0.0004038044442119,1.0,2022-11-08,Tehran,1.7523632993396723
-0.1635553630087006,1,0.027596459670962,1.0,0.0004370786111858,1.0,2022-11-15,Tehran,3.8132821528438128
-0.0797035119915948,1,0.027429813384333,1.0,0.0004324627751425,1.0,2022-11-22,Tehran,2.850147827369388
-0.4399587593595813,1,0.0260480275119685,1.0,0.0004456706938496,0.9792387543252596,2022-11-29,Tehran,16.595841814631402
-0.6123021101117574,1,0.028712829610969,1.0,0.000546164075097,0.8512110726643599,2022-12-06,Tehran,0.5476066644459066
-0.2817796155064887,1,0.0309607528745795,1.0,0.0006376908703043,0.9826989619377162,2022-12-13,Tehran,1.4351475727172658
-0.5821509763170535,1,0.028267388843,1.0,0.0005122798474963,0.9550173010380624,2022-12-20,Tehran,10.669360598300088
-0.7058534135963931,1,0.0330880415715324,1.0,0.0007329782038231,0.9342560553633218,2022-12-27,Tehran,0.1287263160576028
-0.4217627003028305,1,0.0276598361000997,1.0,0.0005644275251784,0.8823529411764706,2023-01-03,Tehran,4.206110145367574
-0.5880153737380823,1,0.0277792900493798,1.0,0.0005838172522644,0.740484429065744,2023-01-10,Tehran,7.684741309772116
-0.6350706126533499,1,0.0322768320980805,1.0,0.0006065577722563,0.9342560553633218,2023-01-17,Tehran,0.6690846196197687
-0.434062585951475,1,0.0316824384300999,1.0,0.0005984779172248,0.9377162629757786,2023-01-24,Tehran,7.247068729571432
-0.2265063394276961,1,0.0267676922487524,1.0,0.0003377395676953,0.6055363321799307,2023-01-31,Tehran,25.03918496114727
-0.5293298248545315,1,0.0277539124301735,1.0,0.0003017188086012,0.5501730103806228,2023-02-07,Tehran,19.687893568679986
-0.2794186239280609,1,0.0275772950049279,1.0,0.0004317762905108,0.6747404844290658,2023-02-14,Tehran,9.601019420274529
0.0422561989203921,1,0.0275182391111802,1.0,0.0003131427412844,0.8858131487889274,2023-02-21,Tehran,0.36271799319762527
0.2683543662047005,1,0.0289899280877062,1.0,0.0003116281427171,0.986159169550173,2023-02-28,Tehran,1.163649850674914
-0.5234630998863748,1,0.0277062543462926,0.9653979238754326,0.0004155483215205,0.8546712802768166,2023-03-07,Tehran,32.87600150248102
-0.1677500863167417,1,0.0269363083954199,1.0,0.0002298324117769,0.9065743944636678,2023-03-14,Tehran,11.25815510009667
-0.3307255644701184,1,0.0268979357273742,1.0,0.0001770136244917,0.740484429065744,2023-03-21,Tehran,26.54084914649225
0.0992114817784799,1,0.0270102690203503,1.0,0.0001335129313194,0.9377162629757786,2023-03-28,Tehran,4.351885773404857
0.4965185432206295,1,0.0286790561962313,1.0,0.000177372086535,0.9826989619377162,2023-04-04,Tehran,1.9294401521205553
-0.0903015215923617,1,0.0289960416504845,1.0,0.0001851213018447,0.9965397923875432,2023-04-11,Tehran,17.191281526643905
0.1517692103891581,1,0.0280303558117661,1.0,0.0001621126174176,0.9792387543252596,2023-04-18,Tehran,1.9313597409466747
-0.2379152428807519,1,0.0277257325668075,1.0,0.0001665918501719,0.9792387543252596,2023-04-25,Tehran,8.314916151803349
0.609228643693417,1,0.028552620732956,1.0,0.0001691733925881,1.0,2023-05-02,Tehran,4.414067333341336
0.3833707886217853,1,0.0284732745982977,1.0,0.0001383276493413,1.0,2023-05-09,Tehran,7.343463074021889
0.3017698127300363,1,0.0289816295412033,1.0,0.0001704426531805,1.0,2023-05-16,Tehran,5.073757604130005
0.377971056034065,1,0.0279256614696195,1.0,0.0001280776962178,0.9965397923875432,2023-05-23,Tehran,4.945795528451182
0.1318823823815128,1,0.0282486826316022,1.0,0.0001169067480096,1.0,2023-05-30,Tehran,4.282533733911387
0.135484942319972,1,0.0268742308649983,1.0,0.000147446026823,1.0,2023-06-06,Tehran,19.32826962981942
0.7676862308191372,1,0.0290343215679445,1.0,0.0001221120900924,1.0,2023-06-13,Tehran,3.0599658962259415
0.8626296142756038,1,0.0309761387698262,1.0,0.0001552262735814,1.0,2023-06-20,Tehran,2.5384196511722803
0.7495184883792727,1,0.0301872473177152,1.0,0.0001315186039798,1.0,2023-06-27,Tehran,2.985725989358342
0.9430742774053926,1,0.029707484404865,1.0,0.000118929275529,1.0,2023-07-04,Tehran,3.267155427595904
0.9609402113008602,1,0.0298051511943838,1.0,0.0001221918097575,1.0,2023-07-11,Tehran,2.2453261523121992
0.5507629660586043,1,0.0286470555585337,1.0,0.0001284690274334,1.0,2023-07-18,Tehran,6.306286060521171
0.4527874038728849,1,0.0296976241900064,1.0,0.0001115435711563,1.0,2023-07-25,Tehran,4.8382531077609405
0.6279081685547082,1,0.0288978112658161,1.0,0.0001022667603275,0.9896193771626296,2023-08-01,Tehran,2.578667974674384
0.4626057772349546,1,0.0305716997550667,1.0,0.0001682351788962,1.0,2023-08-08,Tehran,2.537254206914726
